name,stars,user_review
Masita De Costilla Congelada Nutriciosa Ahumada 453 g,5,La calidad
Guineo Para Hoy 2Lb,5,"Buena promoción, estaban ricos y baratos."
Cuarto Congelado Trasero De Pollo,5,Primera vez que me llega todo!!
Chuleta Ahumada 0.5 kg,5,Perfecto
Guineo Verde 1 lb,5,Esta todo
Churrasco Paleta,5,Tierna
Melón Amarillo,5,Aún no lo probé pero espero que esté bien
Carne Molida Finka Food Refrigerado 500 g,5,CALIDAD
Lechuga Costina Hortinorte 1 Unidad,5,Fresca
Tomate Buy & Eat Cherry 250 g,5,Todo ok
Lengua 1 kg,5,Llego un peceto pedi 2
Zucchini Selección 1 Unidad,5,Muy fresco
Palta Hass  Selección 115 g,5,Si bien me devolvieron envian cosas equivocadas
Champiñon En Bandeja 200 g,5,Frescos
Carré De Cerdo Al Vacío Deshuesado Fresco,5,Calidad. Cadena de frío correcta.
Nalga Feteada Al Vacío Novillo Fresca,5,Tiene el peso
Falda De Novillo,5,Muy buena calidad
Carne Picada Env. Vacio Estancias La 500 G,5,Precio y calidad
Filet De Pechuga De Pollo Fresca Al Vacío,5,
Jengibre En Malla,5,Bien la calidad
Bondiola De Cerdo Fresca Al Vacío,5,Ok
Cebolla De Verdeo Por Atado,5,Perfecto estado
Pera,5,Respetaron lo q pedí
Carré De Cerdo Al Vacío Deshuesado Fresco,5,Excelente. SIN GRASA.
Tomate Redondo,5,Fresco
Puchero 1Ra 1 KG,5,Mucha carne. Excelente
Choclo 1 Unidad,5,Excelente!!!
Muslo De Pollo Fresco Al Vacio,5,Falto el pedido de jamón
Guinea 0.5 lb,5,Frescura y no llegó aplasyado
Palta Hass  Selección 115 g,5,El pollo no se veía bien
Muslo De Pollo Fresco Al Vacio,5,Frescura y buen pedasos.
Pera,5,"respetaron lo q pedí, gracias"
Limones Sin Semilla Grandes Malla 8 Unidades,5,Tremendo limones grandes
Limones Sin Semilla Grandes Malla 8 Unidades,5,Muy hermosa la bolsa
Chipilín Manojo 1 Unidad,5,Frescura excelente
Kiwi  6 Unidad,5,1 vino dañado
Cebolla Morada,5,"La calidad de siempre y el rider,un campeón 😊"
Pelón Selección,5,Muy amable el delivery buena selección de la mercadería. Llegó rápido. Muy eficiente. Agradecida.
Pimiento Rojo,5,En exelente condiciones me llego el pedido
Pollo Entero Refrigerado Con Menudo 2.85 kg,5,Exelente calidad
Ensalada Toscana Proverde 300 g,5,Bien
Plátano,5,Fresco y buena calidad
Vainitas Italiana Vmb Linda 1 Paquete,5,Estan frescas
Banana Seleccion,5,Bien
Plátano,5,Est vez excelente
Tomate Pera,5,Esta bien
Banana,5,La calidad del producto
Limon En Malla,5,Excelente
Chaucha Ríe La Huerta 230 g,5,Todo bien
Molleja De Pollo Importada,5,Buena calidad
Cebolla Amarilla Al Granel,5,Todo me gustó Justo lo que necesitaba
Zapallo Camote Pro Verde Trozado 700 g,5,Se ve normal
Pollo Entero Fresco Al Vacío Con Menudo 2.85 kg,5,Buen precio en horario
Melón Amarillo 1 Unidad,5,Melón: Riquísimo! Dulce!
Tomate Redondo Selección,5,Bueno
Churrasquito Congelado Completo,5,Excelente calidad
Pollo Entero Fresco Con Menudo 2.2 kg,5,"Excelentes los pollos!!!! Más frescos, imposible!!!"
Zanahoria 1Lb,5,Bien.
Pechito De Cerdo Fresco Al Vacío,5,Muy buena calidad
Ají Gustoso Lucas Pérez 1 Unidad,5,.
Lechuga Romana Premium Fresh Empacada,5,Pedi galletas saltines y me mandaron 507
Bondiola Congelada,5,Se ve fresca
Limón Selección  1 Unidad,5,Buen jugo
Paleta Fresca Al Vacío Novillo,5,Super .
Pollo Entero Refrigerado Con Menudo 2.85 kg,5,Son buenos los pollosnde esta marca lo único no pesa los 2.850 pero bueno
Carne Picada Premium Al Vacío Fresca,5,"Todo bien, rápido y buena mercadería"
Cambur Guineo 1 Kg,5,rico
Pollo Entero Con Menudencia San Fernando,5,Buena presentacion
Zanahoria 1Lb,5,Están bonitas
Tomate Express,5,La amabilidad de repartidor
Zapallo Anco Selección,5,Todo correcto
Cebolla De Verdeo 1 Unidad,5,Miy bien elegida
Papa Cepillada,5,Excelente! ☺️
Filet Congelado De Pechuga De Pollo 2 kg,5,Que se conservó la cadena de frío
Limón Persa Marielita Red 25 Unidades,5,La frescura del producto
Chaucha,5,Geniales
Naranja De Jugo,5,Producto fresco
Ajo Malla Frumerc 2 Unidades,5,Excelente calidad
Banana Seleccion,5,Grandes un poquito verdes pero no tanto
Tomate Perita Selección,5,Calidad
Tomate Perita Selección,5,Producto fresco en buenas condiciones
Tomate Perita,5,Falto mercado
Tilapia Wala Tilapia 1.5 Lb,5,Fresca y bien distribuida
Chorizo Cabaña Argentina Parrillero Fresco 435 g,5,Chorizo de buen sabor y calidad
Bondiola De Cerdo Fresca Al Vacío,5,"Bien, solo me avisaron sobre la hora que peso un poquito más pero súper"
Papa Negra,5,Están bien
Tomate Redondo Selección,5,Excelente mercadería
Filet Congelado De Pechuga De Pollo 2 kg,5,la compra
Pollo Entero Con Menudencia San Fernando,5,Bien todo
Remolacha,5,Hermosa verdura
Tomate Bugalu 2lb,5,Todo muy bien
Pollo Entero Con Menudencia San Fernando,5,Acorde a lo solicitado
Plátano,5,súper bien ya que no mandaron muy maduros
Manzana Royal Gala,5,Muy lindas
Tira De Asado Al Vacío Novillo Fresca,5,Se ve bien!!
Papa,5,Calidad
Uvas Verdes Sin Semilla,5,1000
Paleta Churrasco Fresca Al Vacío Novillo,5,Excelente calidad la carne muy fresca
Tomate Red,5,Muy ricos !
Papines Lavados 1 kg,5,Muy buena calidad
Papa Rosada,5,"Todas de tamaño similar, sin golpes y de excelente aspecto"
Plátano,5,Execelente calidad
Uvas Red Globe Horti Fresh 1 LB,5,Me encanta
Muslo Pollo Cibao Ancho Congelado Empacado 2 A 3.5 lb,5,Muy bien
Papa Rosada,5,Buena calidad
Peceto Entero Al Vacío Novillo Fresco,5,Era más pequeño pero se ve lindo
Lechuga Capuchina,5,Todo menos el cerdo
Milanesa De Pollo Plumrose 160 g,5,Que llegó bien
Zanahoria,5,Ok.
Zanahoria,5,Lo único malo es que tardan mucho
Frutilla Guadaproducts 400 g,5,Buen producto
Frutilla Guadaproducts 400 g,5,"Bien empacado, gracias"
Pechito De Cerdo,5,Super fresco y mucha carne
Papaya Huerto Urbano 1 Unidad,5,"En excelente estado, escogen muy bien"
Papaya Huerto Urbano 1 Unidad,5,La fruta en buen estado
Banana Premium Ecuador,5,Lo que no me gustó les digo pedí crema de leche para cocinar y ni me avisaron que no había o cambiar de marca
Pepino Selección 1 Unidad,5,Muy fresco
Banana Premium Ecuador,5,"Que genios, me mandaron las bananas medias verdecitas, así dirán más."
Papa Rosada,5,Buena calidad
Patitas Fresca En Bandeja Tres Arroyos,5,Bien
Palta Inmadura 1 Unidad,5,Están bien. Las dejo madurar
Pollo Fresco,5,Bien de bien
Pollo Fresco,5,El cerdo más hueso que carne
Pechito De Cerdo,5,Muy bueno
Morrón Verde Selección,5,Calidad
Limón Selección  1 Unidad,5,Solo que no entendí que era por unidad! Quería pedir 1 kg
Pimiento Verde,5,Perdón me confundí en las cocas que compré común y quería light y también en el pollo . Se podrá hacer algo ? Gracias
Tajo De Res Molido Magro 98% 1 Lb,5,productos frescos
Banana Premium Ecuador,5,Bien
Banana Premium Ecuador,5,Lindas
Palta Hass Extra Chilena,5,Grande y bien madura
Bisteck De Carne Finka Food 500 g,5,Estuvo muy bn
Medallon De Pollo Dia 150  g,5,Chantas!!!! Me mandaron la mitad del pan DURO Y VIEJO!!!!! INCOMIBLE!!!
Banana Premium Ecuador,5,Excelente
Banana Premium Ecuador,5,Excelente!
Banana Premium Ecuador,5,La fruta está bien seleccionada
Melón Amarillo 1 Unidad,5,este si llegó
Plátano,5,Buen estado
Aguja Santa Clara,5,Excelente
Papa Holandesa,5,Peso exacto y papas super limpias ❤️
Limón Selección  1 Unidad,5,Grande y de excelente calidad
Tomate Perita Selección 500 g,5,Muy buen estado del producto.Frescos y sin deterioros
Batata Naranja Huella Natural,5,La lechuga no está muy buena y no aparece para calificar
Banana Premium Ecuador,5,Hermosas y grandes.
Jamón Fresco Al Vacío,5,Feteado y muy linda calidad
Banana Premium Ecuador,5,Bananas bien
Vacio De Cerdo Fresco Al Vacío,5,Buena calidad 👌
Palta Hass Inmadura 115 g,5,Buena calidad
Papa Rosada,5,Están en perfectas  excelentes
Pollo Fresco,5,No me llogo completo
Tomate Americano,5,Buena calidad sin machucones y en buen estado
Zanahoria,5,Muy cumplidor
Carré De Cerdo Al Vacío Deshuesado Fresco,5,"La calidad es excepcional, lastima que cobran mal cuando el peso es menos que el estimado"
Muslo Pollo Cibao Ancho Congelado Empacado 2 A 3.5 lb,5,La cantidad. Exelente
Papa Rosada,5,Destin
Papa Rosada,5,"Siempre me llega lo mejor en frutas y verduras, más que recomendable"
Cebolla,5,Muy buena calidad
Papa Rosada,5,Sanitas y de tamaño bastante similar
Banana Premium Ecuador,5,Buena calidad
Nalga Feteada Al Vacío Novillo Fresca,5,10 puntos
Ciruela Seleccionada,5,Frescas
Palta Hass Importada 1 Unidad,5,"Impecables, siempre en el puntobjusto de maduración"
Sandia Rayada 1 Unidad,5,Buena calidad
Choclo Nacional Super Dulce 2 Unidades,5,Excelentes
Zanahoria Punto Azul En Bolsa 1 kg,5,Linda!!!
Papa Blanca Yungay,5,Frescura y limpieza
Manzanas Verdes 1 lb,5,Buen precio
Pera 500 g,5,Excelente
Pechuga De Pollo Deli,5,Bueno
Guineo Amarillo,5,Excelente calidad son Inmensos y frescos!!!!
Papa,5,Estuvieron bien
Pomelo Rosado,5,Todo
Palta Hass Importada 1 Unidad,5,Perfecto
Papa Souflé Malla Randu 1 kg,5,Buien
Zanahoria Punto Azul En Bolsa 1 kg,5,Frescos
Aguacate Hass Verde 1 Unidad,5,Todo muy fresco!!
Naranja Jugo Selección,5,Riquisimas y con buen jugo
Pechito De Cerdo Fresco Al Vacío,5,Muy bueno y se nota que es fresco.
Manzana Fuji Del Productor 1 un Aprox 220 g,5,Poquito verdes
Pechito De Cerdo Fresco Al Vacío,5,Mercadería muy buena. Pedidos ya me soluciona mis mandados. Muy recomendable.  10ptos
Pechuga De Pollo Deli,5,Excelente
Lechuga Hidropónica Unidad,5,Vino bien
Zapallo Anco Selección,5,Muy linda verdura!!!
Frutilla Guadaproducts 400 g,5,Excelente
Ajo,5,Pequeño pero bueno
Bondiola De Cerdo Fresca Al Vacío,5,⁹
Alas De Pollo Granel Multiple 500 gr,5,Excelente
Ensalada Anais Buy & Eat 350 g,5,Super fresca
Frutilla 1 lb,5,Fresca
Pimiento Rojo,5,Lo único que llegó bien!
Berenjena Rayada,5,Pedido ya: Necesito que me envíen factura con IVA discriminado. Es imposible comunicarme con ustedes
Durazno Selección,5,Ricos!!!!
Tomate Italiano x1Kg,5,Muy buenos todos los tomates.
Bola De Lomo Al Vacío Novillo Feteada,5,Carne de primera
Filete De Pescado 1 lb,5,Bien
Zanahoria Punto Azul En Bolsa 1 kg,5,Excelente calidad
Palta Hass  Selección 115 g,5,La palta aunque de pequeño tamaño es muy buena.
Cebolla Selección,5,Fresca y grandes las cebollas.
Pimiento Rojo,5,Frescura y calidad
Pepino Selección 1 Unidad,5,Excelente en buen estado
Zanahoria,5,Excelente
Choclo Nacional Super Dulce 2 Unidades,5,Todo bien
Tiritas De Pechuga Cong Pechugon 800 Gr,5,No me trajeron la arena para gato
Pepino Selección 1 Unidad,5,Buena calidad
Piña Unidad,5,Genial
Zapallo Anco Selección,5,La palta podrída
Bondiola De Cerdo Fresca Al Vacío,5,Este esta perfecto
Limón,5,Buenos limones
Palta Hass Importada 1 Unidad,5,perfecta para comer ya
Tomate Italiano x1Kg,5,Buen tomate
Naranja Jugo Selección,5,Que no están en mal estado
Ciruela Seleccionada,5,Ricas frescas y eso q ya se está terminando la temporada
Pollo Entero Con Menudencia San Fernando,5,"1.9kg, regular el pollo"
Fresa En Bandeja 454 g,5,Excelente
Palta Hass  Selección 115 g,5,Excelente 👌
Batata Fraccionada Selección 1 kg,5,Frescas! De buena calidad!
Manzana Roja En Bolsa 0.5 Libra,5,Bien
Lechuga Romana Fresco 150 g,5,Buen tamaño
Ciruela A Mano 600 g,5,Perfecta
Plateada A La Chilena Super Cerdo 400 g,5,Excelente muy rico
Bistec De Cerdo 1 lb,5,La rapidez q se realizó el muchas gracias
Palta Hass Chilena,5,Jusra para el momento
Pollo Entero Con Menudencia San Fernando,5,Fresco
Cebolla Morada,5,Fresco
Nalga Feteada Al Vacío Novillo Fresca,5,Excelente precio
Tomate Perita,5,Muy buenos
Tomate Redondo Selección,5,De los tres solo uno muy maduro
Suprema Congelada Cocida Rellena Espinaca Y Queso Avicolas Del Oeste,5,"Muy deliciosa, la súper recomiendo!!!"
Tomate Perita,5,Muy buenas
Piña Unidad,5,8/10
Morrón Rojo Selección,5,Bien
Cebolla Selección,5,Buenísimas todas
Ají Cubanela,5,Frescos y en buen estado
Naranja Jugo Selección,5,Se ve bien las fruta
Patitas De Pollo Fresco Al Vacio,5,Super frescas
Cebolla Selección,5,Buena cebolla
Palta Hass Chilena,5,Súper bien la elección
Peceto Milanesa,5,No me mandaron todo xq estaba agotado no reemplace no m dijeron
Medallones De Lomo De Cerdo Congelado Super Cerdo 750 g,5,Bonitos y de buen tamaño 🍖👍
Palta Hass  Selección 115 g,5,Justo para consumir
Calabacín Italiano,5,Fresquitos
Banana,5,Excelente
Manzana Red,5,"Recién, frescas y buena calidad"
Tomate Redondo,5,Si vino
Batata Fraccionada Selección 1 kg,5,Enviaron todo perfecto. Gracias
Durazno,5,Producto fresco
Ají Cubanela,5,Buenos días! Todo lo que pedí llego muy bien. Gracias
Palta Hass  Selección 115 g,5,Muy rico todo gracias
Boston Steak Fresco Imp,5,Fresco y buen corte
Bola De Lomo Al Vacío Novillo Feteada,5,👌
Cebolla De Verdeo Por Atado,5,"Todo. Salvo un detalle, los jugos vinieron del sabor incorrecto."
Anco Batata 1 kg,5,Mandaron  una sola pechuguita y yo compre dos kilos.. hubo un error
Banana,5,Excelente calidad
Papa Lavada Blanca Selección,5,
Higado Feteado Congelado,5,Pollo sin menudos .yo los uso.son parte del producto.
Papa Blanca En Malla,5,"Exelente, súper fresco"
Pata Y Muslo De Pollo,5,Bien frescos !!
Paleta Churrasco Fresca Al Vacío Novillo,5,Fácil y rápido de pedir
Papa Lavada Blanca Selección,5,Estado y limpieza
Naranja,5,Igual
Mandioca Fresca,5,Riquísima..
Palta Hass  Selección 115 g,5,Todo en orden
Paleta Churrasco Fresca Al Vacío Novillo,5,Muy buena calidad la paleta.
Camarones Crudo 16/20 1 lb,5,Excelente
Morrón Verde,5,Buenas experiencia hacer el pedido de supermercado
Banana Ecuador Elegida 1 kg,5,Riquísimas y bien seleccionadas
Tomate Perita Selección,5,Excelente calidad
Filete De Pechuga San Fernando De Pollo Congelado 900 g,5,El precio por un producto de tan buena calidad
Banano Exportación Unidad,5,Calidad del banano
Carré De Cerdo Al Vacío Deshuesado Fresco,5,Perfecto está
Carne Vacuno Ganso 1854 Importado 550 G,5,Buen producto
Banana Ecuador Elegida 1 kg,5,calidad
Pitahaya Amarilla La Baneña Malla Económica 1 Unidad,5,En buen estado
Limón Sutil 0.5 kg,5,Calidad y precio
Banana Premium Ecuador,5,Fresco como siempre
Banana Ecuador Elegida 1 kg,5,excelente
Ajo 1 Unidad,5,Muy bien
Tomate Buy & Eat Cherry 250 g,5,Muy fresco
Langostinos Portobelo Pelados Crudos 250 g,5,"Tienen mucha variedad de productos!!!no conseguía langostinos por ningún lado y me resolvieron la cena, estaban riquísimos!!!"
Melón Coquito Unidad,5,Todo bien
Manzana Royal Gala,5,Cantidad de manzanas
Carne Vacuna Picada Común La Hacienda,5,Excelente calidad y  sabor
Pera Chica Comercial,5,Excelente calidad
Rucula Sueño Verde 100 g,5,Rico
Repollo Mix Club Verde Cortado 150 g,5,Buena cantidad y calidad
Matambrito Congelado Completo,5,"Aún no lo hice. Está congelado, pero parece bueno. Más grande del que pedí."
Filete De Salmón Ahumado Gourmar Congelado 3 oz,5,Excelente 👌
Bastones De Merluza Dia Rebozados Prefitos 500 g,5,Son baratos y ricos
Tomate,5,Buen tamaño y firmeza
Banana Ecuador Elegida 1 kg,5,Nice las dolcas
Chorizo Bombón Cabaña Argentina Fresco Parrillero 435 g,5,Muy bueno el 2×1. Muy buen sabor y frescos.
Carne Vacuna Picada Común La Hacienda,5,Excelente y tiempo
Cabezas De Ajo Selecto 4 Unidades,5,Me enviaron más cantidad de los productos que pedí y lo que en verdad necesitaba más no me lo enviaron como era.
Tomate Perita,5,De muy buena calidad
Cebolla Colorada,5,Excelente todo. Les agradezco
Cambur Guineo 1 Kg,5,Gracias por mi cupón de devolución. Bendiciones Infinitas 🙏😇
Chile Pimiento Unidad,5,"Gracias , todo muy buen ,"
Cebolla,5,La mejor verdulería.
Banana Premium Ecuador,5,Muy buenas
Tomate Cherry Del Productor 500 g,5,Buenos
Lechuga Escarola Punto Azul 1 Unidad,5,Producto fresco
Ají Cubanela 1 lb,5,Buena
Manzana Red Elegida Gaucho,5,Parecen lindas
Banana Ecuador Elegida 1 kg,5,Me llegó enseguida y todo en perfectas condiciones
Banana Premium Ecuador,5,"La calidad, el tamaño y el precio"
Banana Premium Ecuador,5,No llego pasada
Aguacate Hass Para hoy Consumo Inmediato 1 Unidad,5,Excelente calidad
Tomate Perita Selección,5,Buena calidad
Mix de lechugas Fresh Garden 150 gramos,5,Ok
Guineo 2 lb,5,Rapido
Pepino Huerto Urbano 1 Unidad,5,Bien
Filete De Pechuga Macafri De Pollo Sin Congelación (570 g) 6 Unidades,5,Esta fresco
Aguacate Hass Unidad,5,"Estaba listoooooo, gracias."
Aguacate Hortilisto Maduro 2 Unidades,5,"Maduros pero no pasados, listos para comer"
Pepinos Dulces Vmb Peq,5,.
Platano Verde 1 Unidad,5,Super rápido y productos frecow
Plátano De Seda Pack 5 Unidades,5,Estan a punto
Zanahoria Al Granel,5,Fresco
Palta Hass  Selección 115 g,5,Estaban justo tas para comer
"Asado Seleccionado Al Vacío 1,3 kg",5,Excelente calidad
Vacío Orgánico Carrefour,5,Se ve bien. Veremos cuándo lo cocine
Palta Hass  Selección 115 g,5,Excelente
Tomate,5,Esto llegó bien pero faltaron otras cosas
Banana,5,Muy ricas.
Mango Unidad,5,Pedí pelones y no tenían. Obligado cambié por el mango
Ensalada Anais Buy & Eat 350 g,5,Productos  frescos.
Tomate,5,Muy bien
Platano Verde 1 Unidad,5,Bien
Milanesa De Pollo Plumrose 160 g,5,Perfecto
Papa Lavada Blanca Selección,5,En buen estado
Berenjena Negra,5,Buena calidad
Tamarindo Paquete 16 oz,5,Fresco
Platano Verde 1 Unidad,5,Bien para el precio
Platano Verde 1 Unidad,5,Excelente
Tapa De Nalga Al Vacío Novillo Fresca,5,Compra recurrente
Pepino Ensalada Del Productor 1 Unidad,5,Gigantessss
Palta Hass  Selección 115 g,5,a punto
Matambrito De Cerdo Fresco Envasado Al Vacío,5,Frescura
Platano Verde 1 Unidad,5,Excelente tamaño y frescura.
Platano Verde 1 Unidad,5,Super grande 😍
Palta Hass  Selección 115 g,5,Está blandita
Platano Verde 1 Unidad,5,Grandes y muy buena oferta
Platano Verde 1 Unidad,5,Están perfectos
Paleta Churrasco Fresca Al Vacío Novillo,5,"La.carne Fresaca, excelente producto"
Pechito De Cerdo Fresco Al Vacío,5,Frescura buen precio
Pechuga De Pollo Al Vacío Cresta Roja,5,Ok
Pimenton rojo 1 un Del Productor,5,Todo bien aunque muy caro el pimenton
Platano Verde 1 Unidad,5,Excelente
Falda De Novillo,5,La falda está muy buena tiene bastante carne
Palta Hass  Selección 115 g,5,Todo perfecto 👌
Platano Verde 1 Unidad,5,Entiendo incluso más cuando pido 6 a veces obtengo 6 a veces más
Platano Verde 1 Unidad,5,Para el precio llegaron bien
Chaucha,5,Fresco
Zanahoria Selección,5,"Gigantescas, producto en buen estado"
Tomate Cherry Rojo Huella Natural,5,Super frescos
"Asado Seleccionado Al Vacío 1,3 kg",5,Muy tierno. Excelente
Matambrito De Cerdo Fresco Al Vacío,5,Bien
Papa Lavada Blanca Selección,5,Buena calidad
Platano Verde 1 Unidad,5,Esperaba plátanos Barahona no plátanos fia
Ajo 1 Unidad,5,Parece bueno
Papa Rosada En Malla,5,Siempre me llega todo bien y rápido. Vale la pena
Banana,5,Muyyy bien
Banana Seleccion,5,Buena calidad!
Banana Seleccion,5,Faltó la taza
Tomate Redondo Selección,5,Compré la promo de 2x1 y me llegó uno solo
Guineo Amarillo,5,Excelente
Zanahoria Selección,5,excelente
Cebolla,5,Están muy frescos!!!!
Ananá Club Verde En Cubos 350 g,5,Rico y fresco.
Camarón Congelado Cocido Sea Quest Pelado Pequeño 100 g,5,Producto fresco
Guineo 2 lb,5,Bien.
Bondiola De Cerdo Fresca,5,Todo bien pero me enviaron menos cantidad
Zanahoria Punto Azul En Bolsa 1 kg,5,Ok
Banano Exportación Unidad,5,Lo rápido que llego antes del tiempo que indicaba
Uva Verde,5,Excelente
Banana Premium Ecuador,5,Buena calidad
Lechuga Americana Unid.,5,Frescas
Piña Picada Bandeja 32 oz,5,No recibí complero el pedido y sin factura
Milanesas De Carne Congeladas Santa Clara 2 Kg,5,El bufé angosto estaba en malas condiciones. Tuve que tirarlo
Banana Premium Ecuador,5,Muy buena calidad
Guineo 2 lb,5,vino un poco verde
Tomate Americano,5,Muy buenos
Banana Premium Ecuador,5,Super calidad
Cebolla Selección,5,Cebollas grandes
Lechuga Capuchina 1 Unidad,5,Está todo bien. Salvo la zanahoria que está podrida.
Papa Lavada,5,Ok
Guineo 2 lb,5,Bien
Lechuga Bola Unidad,5,Excelente producto
Berenjena,5,Muy buenas pero pocas. Mandaron lo que quisieron
